business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Facebook_Macro,Lifestyle,418867,2024-03-16 15:40:00,15,Saturday,3,Live,platform Facebook content Live category Lifestyle sentiment Negative tier Macro,588,21,0,3357,236,22425,English,True,False,0,False,False,False,False
TikTok_Macro,Food,356786,2024-03-16 15:53:00,15,Saturday,3,Stitch,platform TikTok content Stitch category Food sentiment Neutral tier Macro,438,9,0,15271,1254,352938,English,False,False,0,False,False,False,False
YouTube_Macro,Gaming,465255,2024-03-16 17:13:00,17,Saturday,3,Video,platform YouTube content Video category Gaming sentiment Negative tier Macro,38,24,0,18790,743,935073,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,424973,2024-03-16 18:40:00,18,Saturday,3,Carousel,platform Instagram content Carousel category Gaming sentiment Neutral tier Macro,725,18,0,6374,18,45335,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Entertainment,57615,2024-03-17 07:12:00,7,Sunday,3,Carousel,platform Instagram content Carousel category Entertainment sentiment Negative tier Mid-tier,1404,7,0,5270,429,1706,English,True,False,0,False,False,False,False
Twitter_Micro,Fitness,41269,2024-03-17 11:53:00,11,Sunday,3,Tweet,platform Twitter content Tweet category Fitness sentiment Neutral tier Micro,371,18,0,4480,182,45001,English,True,False,0,False,False,False,False
Instagram_Macro,Fashion,409372,2024-03-17 17:57:00,17,Sunday,3,Photo,platform Instagram content Photo category Fashion sentiment Neutral tier Macro,665,29,0,9482,227,34747,English,False,False,0,False,False,False,False
Facebook_Macro,Business,411990,2024-03-17 21:03:00,21,Sunday,3,Live,platform Facebook content Live category Business sentiment Positive tier Macro,148,12,0,7826,306,77002,English,False,False,0,False,False,False,False
TikTok_Macro,Food,107077,2024-03-17 21:59:00,21,Sunday,3,Video,platform TikTok content Video category Food sentiment Positive tier Macro,220,7,0,21718,60,414355,English,True,False,0,False,False,False,False
Instagram_Macro,Education,266352,2024-03-18 00:54:00,0,Monday,3,Reel,platform Instagram content Reel category Education sentiment Positive tier Macro,62,23,0,3167,5,48872,English,True,False,0,False,False,False,False
Twitter_Micro,Fitness,13761,2024-03-18 04:48:00,4,Monday,3,Thread,platform Twitter content Thread category Fitness sentiment Negative tier Micro,1006,29,0,53,285,34902,English,True,False,0,False,False,False,False
Twitter_Macro,Sports,263289,2024-03-18 10:38:00,10,Monday,3,Tweet,platform Twitter content Tweet category Sports sentiment Positive tier Macro,909,19,0,3657,176,17285,English,True,False,0,False,False,False,False
TikTok_Macro,Fashion,272990,2024-03-18 20:29:00,20,Monday,3,Video,platform TikTok content Video category Fashion sentiment Positive tier Macro,263,12,0,45300,1860,285981,English,True,False,0,False,False,False,False
LinkedIn_Macro,Business,243830,2024-03-18 20:50:00,20,Monday,3,Document,platform LinkedIn content Document category Business sentiment Negative tier Macro,1748,17,0,1076,29,22635,English,False,False,0,False,False,False,False
Facebook_Macro,Fashion,432748,2024-03-18 22:57:00,22,Monday,3,Live,platform Facebook content Live category Fashion sentiment Positive tier Macro,340,16,0,587,16,25378,English,True,False,0,False,False,False,False
Instagram_Macro,Lifestyle,404464,2024-03-19 00:55:00,0,Tuesday,3,Story,platform Instagram content Story category Lifestyle sentiment Positive tier Macro,1645,11,0,2660,67,3569,English,True,False,0,False,False,False,False
YouTube_Macro,Business,126992,2024-03-19 03:10:00,3,Tuesday,3,Community Post,platform YouTube content Community Post category Business sentiment Positive tier Macro,205,11,0,18395,942,651099,English,False,False,0,False,False,False,False
LinkedIn_Macro,Entertainment,283849,2024-03-19 03:32:00,3,Tuesday,3,Poll,platform LinkedIn content Poll category Entertainment sentiment Positive tier Macro,394,13,0,1913,17,4609,English,True,False,0,False,False,False,False
Facebook_Micro,Travel,41003,2024-03-19 03:52:00,3,Tuesday,3,Story,platform Facebook content Story category Travel sentiment Positive tier Micro,1061,26,0,3173,182,66065,English,True,False,0,False,False,False,False
TikTok_Macro,Travel,219831,2024-03-19 06:43:00,6,Tuesday,3,Video,platform TikTok content Video category Travel sentiment Negative tier Macro,408,6,0,9018,1841,105120,English,True,False,0,False,False,False,False
YouTube_Micro,Business,19195,2024-03-19 07:49:00,7,Tuesday,3,Live,platform YouTube content Live category Business sentiment Negative tier Micro,573,6,0,13873,125,660216,English,False,False,0,False,False,False,False
Facebook_Macro,Fashion,182889,2024-03-19 09:10:00,9,Tuesday,3,Live,platform Facebook content Live category Fashion sentiment Negative tier Macro,266,6,0,6431,94,6080,English,True,False,0,False,False,False,False
TikTok_Macro,Entertainment,224061,2024-03-19 11:16:00,11,Tuesday,3,Video,platform TikTok content Video category Entertainment sentiment Negative tier Macro,48,13,0,21487,998,469995,English,True,False,0,False,False,False,False
YouTube_Macro,Food,125650,2024-03-19 20:52:00,20,Tuesday,3,Live,platform YouTube content Live category Food sentiment Negative tier Macro,250,0,0,14428,93,287876,English,True,False,0,False,False,False,False
Twitter_Macro,Sports,385906,2024-03-19 21:48:00,21,Tuesday,3,Retweet,platform Twitter content Retweet category Sports sentiment Positive tier Macro,1443,11,0,3351,277,35754,English,True,False,0,False,False,False,False
TikTok_Macro,Lifestyle,297356,2024-03-20 07:22:00,7,Wednesday,3,Video,platform TikTok content Video category Lifestyle sentiment Positive tier Macro,581,20,0,42008,53,318062,English,False,False,0,False,False,False,False
Instagram_Macro,Technology,173313,2024-03-20 09:54:00,9,Wednesday,3,Carousel,platform Instagram content Carousel category Technology sentiment Positive tier Macro,767,11,0,2540,218,21265,English,True,False,0,False,False,False,False
Twitter_Macro,Lifestyle,364659,2024-03-20 10:36:00,10,Wednesday,3,Tweet,platform Twitter content Tweet category Lifestyle sentiment Positive tier Macro,1981,2,0,4890,121,94926,English,False,False,0,False,False,False,False
Twitter_Macro,Lifestyle,169030,2024-03-20 18:23:00,18,Wednesday,3,Tweet,platform Twitter content Tweet category Lifestyle sentiment Positive tier Macro,1574,20,0,4701,130,24461,English,True,False,0,False,False,False,False
YouTube_Macro,Fashion,217502,2024-03-20 22:18:00,22,Wednesday,3,Live,platform YouTube content Live category Fashion sentiment Negative tier Macro,113,4,0,4398,738,936280,English,True,False,0,False,False,False,False
Twitter_Macro,Health,356945,2024-03-20 22:29:00,22,Wednesday,3,Thread,platform Twitter content Thread category Health sentiment Positive tier Macro,559,18,0,1674,259,23134,English,True,False,0,False,False,False,False
Facebook_Macro,Sports,357917,2024-03-21 07:04:00,7,Thursday,3,Story,platform Facebook content Story category Sports sentiment Positive tier Macro,1665,10,0,737,50,18289,English,True,False,0,False,False,False,False
Instagram_Macro,Entertainment,355916,2024-03-21 08:12:00,8,Thursday,3,Reel,platform Instagram content Reel category Entertainment sentiment Neutral tier Macro,256,1,0,2448,75,45680,English,False,False,0,False,False,False,False
Twitter_Macro,Health,200410,2024-03-21 12:57:00,12,Thursday,3,Retweet,platform Twitter content Retweet category Health sentiment Positive tier Macro,795,6,0,4547,197,46564,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Health,57701,2024-03-21 13:38:00,13,Thursday,3,Tweet,platform Twitter content Tweet category Health sentiment Neutral tier Mid-tier,1971,2,0,3659,81,68641,English,True,False,0,False,False,False,False
Facebook_Mid-tier,Food,59384,2024-03-21 13:46:00,13,Thursday,3,Live,platform Facebook content Live category Food sentiment Positive tier Mid-tier,200,0,0,7279,344,22724,English,True,False,0,False,False,False,False
Instagram_Macro,Fitness,370313,2024-03-21 16:47:00,16,Thursday,3,Photo,platform Instagram content Photo category Fitness sentiment Negative tier Macro,1025,9,0,4675,192,1153,English,True,False,0,False,False,False,False
YouTube_Macro,Health,161932,2024-03-21 18:24:00,18,Thursday,3,Short,platform YouTube content Short category Health sentiment Positive tier Macro,567,9,0,11551,159,177968,English,True,False,0,False,False,False,False
YouTube_Macro,Travel,232504,2024-03-21 19:55:00,19,Thursday,3,Live,platform YouTube content Live category Travel sentiment Positive tier Macro,553,9,0,16782,846,320733,English,False,False,0,False,False,False,False
Instagram_Macro,Entertainment,306083,2024-03-21 20:05:00,20,Thursday,3,Story,platform Instagram content Story category Entertainment sentiment Positive tier Macro,81,28,0,4628,220,19598,English,True,False,0,False,False,False,False
TikTok_Micro,Health,47037,2024-03-21 21:42:00,21,Thursday,3,Duet,platform TikTok content Duet category Health sentiment Positive tier Micro,156,7,0,31451,1311,215087,English,True,False,0,False,False,False,False
TikTok_Macro,Education,378890,2024-03-21 23:38:00,23,Thursday,3,Video,platform TikTok content Video category Education sentiment Positive tier Macro,120,19,0,16915,1996,493812,English,True,False,0,False,False,False,False
TikTok_Macro,Travel,379338,2024-03-22 00:16:00,0,Friday,3,Duet,platform TikTok content Duet category Travel sentiment Negative tier Macro,232,29,0,2940,1773,203382,English,True,False,0,False,False,False,False
TikTok_Micro,Sports,40992,2024-03-22 01:08:00,1,Friday,3,Stitch,platform TikTok content Stitch category Sports sentiment Positive tier Micro,446,9,0,36594,688,166424,English,True,False,0,False,False,False,False
Twitter_Nano,Fitness,6987,2024-03-22 02:46:00,2,Friday,3,Retweet,platform Twitter content Retweet category Fitness sentiment Negative tier Nano,1004,21,0,2720,77,95292,English,True,False,0,False,False,False,False
YouTube_Macro,Technology,348385,2024-03-22 13:40:00,13,Friday,3,Video,platform YouTube content Video category Technology sentiment Positive tier Macro,111,13,0,3440,242,126212,English,True,False,0,False,False,False,False
Twitter_Macro,Entertainment,226920,2024-03-22 14:51:00,14,Friday,3,Tweet,platform Twitter content Tweet category Entertainment sentiment Neutral tier Macro,369,8,0,333,219,17767,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Lifestyle,79161,2024-03-22 15:19:00,15,Friday,3,Reel,platform Instagram content Reel category Lifestyle sentiment Neutral tier Mid-tier,161,28,0,3584,354,6085,English,True,False,0,False,False,False,False
TikTok_Macro,Travel,381044,2024-03-22 19:38:00,19,Friday,3,Video,platform TikTok content Video category Travel sentiment Negative tier Macro,210,11,0,17852,1675,71573,English,False,False,0,False,False,False,False
Instagram_Macro,Food,278925,2024-03-23 04:03:00,4,Saturday,3,Story,platform Instagram content Story category Food sentiment Positive tier Macro,917,1,0,1795,414,20661,English,True,False,0,False,False,False,False
Instagram_Micro,Travel,19056,2024-03-23 10:38:00,10,Saturday,3,Reel,platform Instagram content Reel category Travel sentiment Positive tier Micro,508,8,0,975,348,39851,English,True,False,0,False,False,False,False
YouTube_Macro,Fashion,238546,2024-03-23 15:30:00,15,Saturday,3,Live,platform YouTube content Live category Fashion sentiment Positive tier Macro,495,17,0,11912,293,2076,English,True,False,0,False,False,False,False
Twitter_Macro,Entertainment,444682,2024-03-23 16:58:00,16,Saturday,3,Thread,platform Twitter content Thread category Entertainment sentiment Positive tier Macro,1981,12,0,1201,186,32210,English,True,False,0,False,False,False,False
TikTok_Micro,Gaming,20354,2024-03-23 20:54:00,20,Saturday,3,Stitch,platform TikTok content Stitch category Gaming sentiment Positive tier Micro,526,19,0,28905,780,400771,English,True,False,0,False,False,False,False
Twitter_Macro,Fitness,258461,2024-03-24 09:55:00,9,Sunday,3,Poll,platform Twitter content Poll category Fitness sentiment Positive tier Macro,1953,15,0,2524,143,87679,English,True,False,0,False,False,False,False
Instagram_Macro,Travel,396871,2024-03-24 11:14:00,11,Sunday,3,Carousel,platform Instagram content Carousel category Travel sentiment Positive tier Macro,224,2,0,7207,320,22709,English,True,False,0,False,False,False,False
Twitter_Macro,Fitness,190604,2024-03-24 11:27:00,11,Sunday,3,Poll,platform Twitter content Poll category Fitness sentiment Positive tier Macro,997,18,0,2207,68,49951,English,False,False,0,False,False,False,False
Twitter_Macro,Business,329725,2024-03-24 13:42:00,13,Sunday,3,Poll,platform Twitter content Poll category Business sentiment Neutral tier Macro,668,10,0,4818,48,51708,English,True,False,0,False,False,False,False
TikTok_Macro,Sports,489062,2024-03-24 15:01:00,15,Sunday,3,Video,platform TikTok content Video category Sports sentiment Positive tier Macro,35,17,0,25462,748,452812,English,True,False,0,False,False,False,False
Facebook_Macro,Lifestyle,335652,2024-03-24 15:50:00,15,Sunday,3,Post,platform Facebook content Post category Lifestyle sentiment Negative tier Macro,1581,9,0,7167,341,48409,English,True,False,0,False,False,False,False
TikTok_Micro,Education,27992,2024-03-25 03:10:00,3,Monday,3,Video,platform TikTok content Video category Education sentiment Positive tier Micro,286,9,0,34926,1449,354835,English,True,False,0,False,False,False,False
Facebook_Macro,Health,485841,2024-03-25 08:09:00,8,Monday,3,Post,platform Facebook content Post category Health sentiment Positive tier Macro,353,9,0,3671,151,6050,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Travel,60343,2024-03-25 09:53:00,9,Monday,3,Retweet,platform Twitter content Retweet category Travel sentiment Negative tier Mid-tier,1793,1,0,2445,186,17552,English,True,False,0,False,False,False,False
LinkedIn_Macro,Technology,416234,2024-03-25 13:15:00,13,Monday,3,Poll,platform LinkedIn content Poll category Technology sentiment Positive tier Macro,1756,25,0,533,147,29868,English,True,False,0,False,False,False,False
Facebook_Macro,Business,124002,2024-03-25 23:27:00,23,Monday,3,Video,platform Facebook content Video category Business sentiment Negative tier Macro,439,14,0,7911,212,32945,English,True,False,0,False,False,False,False
Facebook_Macro,Entertainment,336564,2024-03-26 03:16:00,3,Tuesday,3,Live,platform Facebook content Live category Entertainment sentiment Neutral tier Macro,419,24,0,668,32,63734,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Sports,88877,2024-03-26 05:17:00,5,Tuesday,3,Photo,platform Instagram content Photo category Sports sentiment Positive tier Mid-tier,1421,23,0,6311,13,6586,English,True,False,0,False,False,False,False
Twitter_Macro,Entertainment,343023,2024-03-26 08:43:00,8,Tuesday,3,Tweet,platform Twitter content Tweet category Entertainment sentiment Neutral tier Macro,1007,29,0,4062,189,13016,English,False,False,0,False,False,False,False
TikTok_Macro,Business,127710,2024-03-26 09:05:00,9,Tuesday,3,Stitch,platform TikTok content Stitch category Business sentiment Neutral tier Macro,341,9,0,38307,721,61152,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Business,80845,2024-03-26 09:38:00,9,Tuesday,3,Carousel,platform Instagram content Carousel category Business sentiment Positive tier Mid-tier,556,3,0,4420,362,41598,English,False,False,0,False,False,False,False
