antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_len,consequent_len,consequent_item,count,antecedent_count,confidence_lower_bound,antecedents_str,consequent_str,min_support,min_confidence,min_lift,max_antecedent_len
"frozenset({'hashtag=طول_بالك', 'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=طول_بالك, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=طول_بالك', 'hashtag=كيك', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=طول_بالك, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=طول_بالك', 'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=طول_بالك, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=زينة'}),frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,1,1,avg_view_rate,1,1,0.20654329147389294,{hashtag=زينة},{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=طول_بالك', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=طول_بالك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=cake', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=زينة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=زينة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=today_and_everyday', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=زينة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=طول_بالك', 'hashtag=cake', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=زينة, hashtag=طول_بالك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=طول_بالك', 'hashtag=coffee', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=زينة, hashtag=طول_بالك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=طول_بالك', 'hashtag=قهوة', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=طول_بالك, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=طول_بالك', 'hashtag=كيك', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=طول_بالك, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=طول_بالك', 'hashtag=today_and_everyday', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=زينة, hashtag=طول_بالك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=طول_بالك', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=طول_بالك, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=cake', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=coffee, hashtag=زينة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=cake', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=زينة, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=cake', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=زينة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=today_and_everyday', 'hashtag=cake', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=today_and_everyday, hashtag=زينة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=cake', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=زينة, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=قهوة', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=زينة, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=كيك', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=زينة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=زينة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=coffee', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=زينة, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=كيك', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=قهوة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=today_and_everyday', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=زينة, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=قهوة', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=today_and_everyday', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=زينة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=زينة, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=زينة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=زينة, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=مكس_بيريز'}),frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,1,1,avg_view_rate,1,1,0.20654329147389294,{hashtag=مكس_بيريز},{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=كيك, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=مكس_بيريز'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=vanilla, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=فانيلا_اليوم_وكل_يوم, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=كيك, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=today_and_everyday', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=today_and_everyday, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=مكس_بيريز', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=vanilla, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=كيك, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=مكس_بيريز', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=vanilla, hashtag=كيك, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=كيك', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=مكس_بيريز', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=vanilla, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=مكس_بيريز', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=جديد'}),frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,1,1,avg_view_rate,1,1,0.20654329147389294,{hashtag=جديد},{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=مكس_بيريز', 'hashtag=جديد'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=جديد, hashtag=مكس_بيريز}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=جديد', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=جديد}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=جديد'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=جديد, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=جديد', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=جديد}",{avg_view_rate},0.01,0.4,1.2,3
